timestamp,pack_size,smac,dmac,sip,dip,sport,dport,trans_protocol,syn,ack,payload_len,http_host_label,http_method_label,http_uri_label
1564736681614602,66,0.0,0.0,0.0,0.0,54215,8077,6,0,1,0,0.0,0.0,0.0
1564736681614706,66,0.0,0.0,0.0,0.0,54215,8077,6,0,1,0,0.0,0.0,0.0
1564736681614763,59,1.0,1.0,1.0,1.0,8077,54193,6,0,1,5,0.0,0.0,0.0
1564736681614956,54,0.0,0.0,0.0,0.0,54214,8077,6,0,1,0,0.0,0.0,0.0
1564736681625511,66,0.0,0.0,0.0,0.0,54193,8077,6,0,1,0,0.0,0.0,0.0
1564736681686305,1354,1.0,1.0,1.0,1.0,8077,54230,6,0,1,1300,0.0,0.0,0.0
1564736681686375,1057,1.0,1.0,1.0,1.0,8077,54230,6,0,1,1003,0.0,0.0,0.0
1564736681686648,59,1.0,1.0,1.0,1.0,8077,54230,6,0,1,5,0.0,0.0,0.0
1564736681691227,54,0.0,0.0,0.0,0.0,54230,8077,6,0,1,0,0.0,0.0,0.0
1564736681714687,1354,1.0,1.0,1.0,1.0,8077,54229,6,0,1,1300,0.0,0.0,0.0
1564736681714757,1057,1.0,1.0,1.0,1.0,8077,54229,6,0,1,1003,0.0,0.0,0.0
1564736681714844,59,1.0,1.0,1.0,1.0,8077,54229,6,0,1,5,0.0,0.0,0.0
1564736681724339,54,0.0,0.0,0.0,0.0,54229,8077,6,0,1,0,0.0,0.0,0.0
1564736681765504,1354,1.0,1.0,1.0,1.0,8077,54225,6,0,1,1300,0.0,0.0,0.0
1564736681765528,1057,1.0,1.0,1.0,1.0,8077,54225,6,0,1,1003,0.0,0.0,0.0
1564736681765537,59,1.0,1.0,1.0,1.0,8077,54225,6,0,1,5,0.0,0.0,0.0
1564736681772928,54,0.0,0.0,0.0,0.0,54225,8077,6,0,1,0,0.0,0.0,0.0
1564736681824308,1354,1.0,1.0,1.0,1.0,8077,54194,6,0,1,1300,0.0,0.0,0.0
1564736681824366,54,1.0,1.0,1.0,1.0,8077,54194,6,0,1,0,0.0,0.0,0.0
1564736681824383,1057,1.0,1.0,1.0,1.0,8077,54194,6,0,1,1003,0.0,0.0,0.0
1564736681824390,59,1.0,1.0,1.0,1.0,8077,54194,6,0,1,5,0.0,0.0,0.0
1564736681846902,1354,0.0,0.0,0.0,0.0,54194,8077,6,0,1,1300,0.0,0.0,0.0
1564736681848368,1354,0.0,0.0,0.0,0.0,54194,8077,6,0,1,1300,0.0,0.0,0.0
1564736681850657,1354,0.0,0.0,0.0,0.0,54194,8077,6,0,1,1300,1.0,0.0,0.0
1564736681851564,54,1.0,1.0,1.0,1.0,8077,54194,6,0,1,0,0.0,0.0,0.0
1564736681861060,1354,0.0,0.0,0.0,0.0,54194,8077,6,0,1,1300,1.0,0.0,0.0
1564736681861538,1354,0.0,0.0,0.0,0.0,54194,8077,6,0,1,1300,0.0,0.0,0.0
1564736681875329,1354,0.0,0.0,0.0,0.0,54194,8077,6,0,1,1300,0.0,0.0,0.0
1564736681889581,1354,0.0,0.0,0.0,0.0,54194,8077,6,0,1,1300,0.0,0.0,0.0
1564736681890423,1354,0.0,0.0,0.0,0.0,54194,8077,6,0,1,1300,1.0,0.0,0.0
1564736681890834,1354,0.0,0.0,0.0,0.0,54194,8077,6,0,1,1300,1.0,0.0,0.0
1564736681891732,1354,0.0,0.0,0.0,0.0,54194,8077,6,0,1,1300,0.0,0.0,0.0
1564736681895257,54,1.0,1.0,1.0,1.0,8077,54194,6,0,1,0,0.0,0.0,0.0
1564736681898752,1354,0.0,0.0,0.0,0.0,54194,8077,6,0,1,1300,0.0,0.0,0.0
1564736681899141,1354,0.0,0.0,0.0,0.0,54194,8077,6,0,1,1300,0.0,0.0,0.0
1564736681900123,1354,0.0,0.0,0.0,0.0,54194,8077,6,0,1,1300,1.0,0.0,0.0
1564736681900459,1354,0.0,0.0,0.0,0.0,54194,8077,6,0,1,1300,1.0,0.0,0.0
1564736681911686,1354,0.0,0.0,0.0,0.0,54194,8077,6,0,1,1300,0.0,0.0,0.0
1564736681915769,1354,0.0,0.0,0.0,0.0,54194,8077,6,0,1,1300,0.0,0.0,0.0
1564736681918587,1354,0.0,0.0,0.0,0.0,54194,8077,6,0,1,1300,0.0,0.0,0.0
1564736681919395,1354,0.0,0.0,0.0,0.0,54194,8077,6,0,1,1300,1.0,0.0,0.0
1564736681920696,1354,0.0,0.0,0.0,0.0,54194,8077,6,0,1,1300,1.0,0.0,0.0
1564736681921412,1354,0.0,0.0,0.0,0.0,54194,8077,6,0,1,1300,0.0,0.0,0.0
1564736681921729,1338,0.0,0.0,0.0,0.0,54194,8077,6,0,1,1284,0.0,0.0,0.0
1564736681926038,1354,1.0,1.0,1.0,1.0,8077,54198,6,0,1,1300,0.0,0.0,0.0
1564736681926109,1057,1.0,1.0,1.0,1.0,8077,54198,6,0,1,1003,0.0,0.0,0.0
1564736681926138,59,1.0,1.0,1.0,1.0,8077,54198,6,0,1,5,0.0,0.0,0.0
1564736681927151,54,1.0,1.0,1.0,1.0,8077,54194,6,0,1,0,0.0,0.0,0.0
1564736681958132,1354,1.0,1.0,1.0,1.0,8077,54217,6,0,1,1300,0.0,0.0,0.0
1564736681958301,1057,1.0,1.0,1.0,1.0,8077,54217,6,0,1,1003,0.0,0.0,0.0
1564736681958877,59,1.0,1.0,1.0,1.0,8077,54217,6,0,1,5,0.0,0.0,0.0
1564736681964648,54,0.0,0.0,0.0,0.0,54198,8077,6,0,1,0,0.0,0.0,0.0
1564736681965991,54,1.0,1.0,1.0,1.0,8077,54194,6,0,1,0,0.0,0.0,0.0
1564736681971397,1057,1.0,1.0,1.0,1.0,8077,54224,6,0,1,1003,0.0,0.0,0.0
1564736681997715,1057,1.0,1.0,1.0,1.0,8077,54216,6,0,1,1003,0.0,0.0,0.0
1564736682035830,1354,1.0,1.0,1.0,1.0,8077,54231,6,0,1,1300,0.0,0.0,0.0
1564736682035882,1057,1.0,1.0,1.0,1.0,8077,54231,6,0,1,1003,0.0,0.0,0.0
1564736682035903,59,1.0,1.0,1.0,1.0,8077,54231,6,0,1,5,0.0,0.0,0.0
1564736682046288,1354,1.0,1.0,1.0,1.0,8077,54199,6,0,1,1300,0.0,0.0,0.0
1564736682046356,1057,1.0,1.0,1.0,1.0,8077,54199,6,0,1,1003,0.0,0.0,0.0
1564736682046370,59,1.0,1.0,1.0,1.0,8077,54199,6,0,1,5,0.0,0.0,0.0
1564736682052247,1354,1.0,1.0,1.0,1.0,8077,54200,6,0,1,1300,0.0,0.0,0.0
1564736682052319,1057,1.0,1.0,1.0,1.0,8077,54200,6,0,1,1003,0.0,0.0,0.0
1564736682052347,59,1.0,1.0,1.0,1.0,8077,54200,6,0,1,5,0.0,0.0,0.0
1564736682052434,1354,1.0,1.0,1.0,1.0,8077,54207,6,0,1,1300,0.0,0.0,0.0
1564736682052469,1057,1.0,1.0,1.0,1.0,8077,54207,6,0,1,1003,0.0,0.0,0.0
1564736682052481,59,1.0,1.0,1.0,1.0,8077,54207,6,0,1,5,0.0,0.0,0.0
1564736682086857,1354,1.0,1.0,1.0,1.0,8077,54192,6,0,1,1300,0.0,0.0,0.0
1564736682090666,1354,0.0,0.0,0.0,0.0,54194,8077,6,0,1,1300,0.0,0.0,0.0
1564736682090669,54,0.0,0.0,0.0,0.0,54217,8077,6,0,1,0,0.0,0.0,0.0
1564736682091541,54,0.0,0.0,0.0,0.0,54217,8077,6,0,1,0,0.0,0.0,0.0
1564736682112085,1354,1.0,1.0,1.0,1.0,8077,54197,6,0,1,1300,0.0,0.0,0.0
1564736682112157,1057,1.0,1.0,1.0,1.0,8077,54197,6,0,1,1003,0.0,0.0,0.0
1564736682112187,59,1.0,1.0,1.0,1.0,8077,54197,6,0,1,5,0.0,0.0,0.0
1564736682117370,54,0.0,0.0,0.0,0.0,54224,8077,6,0,1,0,0.0,0.0,0.0
1564736682118631,54,0.0,0.0,0.0,0.0,54216,8077,6,0,1,0,0.0,0.0,0.0
1564736682118790,66,0.0,0.0,0.0,0.0,54231,8077,6,0,1,0,0.0,0.0,0.0
1564736682123947,1354,1.0,1.0,1.0,1.0,8077,54216,6,0,1,1300,0.0,0.0,0.0
1564736682124021,1062,1.0,1.0,1.0,1.0,8077,54216,6,0,1,1008,0.0,0.0,0.0
1564736682145008,1354,1.0,1.0,1.0,1.0,8077,54206,6,0,1,1300,0.0,0.0,0.0
1564736682145078,1057,1.0,1.0,1.0,1.0,8077,54206,6,0,1,1003,0.0,0.0,0.0
1564736682145106,59,1.0,1.0,1.0,1.0,8077,54206,6,0,1,5,0.0,0.0,0.0
1564736682148961,1354,1.0,1.0,1.0,1.0,8077,54203,6,0,1,1300,0.0,0.0,0.0
1564736682149106,1057,1.0,1.0,1.0,1.0,8077,54203,6,0,1,1003,0.0,0.0,0.0
1564736682149165,59,1.0,1.0,1.0,1.0,8077,54203,6,0,1,5,0.0,0.0,0.0
1564736682163837,1057,1.0,1.0,1.0,1.0,8077,54211,6,0,1,1003,0.0,0.0,0.0
1564736682175327,54,1.0,1.0,1.0,1.0,8077,54194,6,0,1,0,0.0,0.0,0.0
1564736682212287,54,0.0,0.0,0.0,0.0,54200,8077,6,0,1,0,0.0,0.0,0.0
1564736682227374,1354,1.0,1.0,1.0,1.0,8077,54204,6,0,1,1300,0.0,0.0,0.0
1564736682227443,1057,1.0,1.0,1.0,1.0,8077,54204,6,0,1,1003,0.0,0.0,0.0
1564736682227472,59,1.0,1.0,1.0,1.0,8077,54204,6,0,1,5,0.0,0.0,0.0
1564736682307600,1354,1.0,1.0,1.0,1.0,8077,54223,6,0,1,1300,0.0,0.0,0.0
1564736682307850,1057,1.0,1.0,1.0,1.0,8077,54223,6,0,1,1003,0.0,0.0,0.0
1564736682307976,59,1.0,1.0,1.0,1.0,8077,54223,6,0,1,5,0.0,0.0,0.0
1564736682317779,1354,1.0,1.0,1.0,1.0,8077,54196,6,0,1,1300,0.0,0.0,0.0
1564736682317851,1057,1.0,1.0,1.0,1.0,8077,54196,6,0,1,1003,0.0,0.0,0.0
1564736682317883,59,1.0,1.0,1.0,1.0,8077,54196,6,0,1,5,0.0,0.0,0.0
1564736682346837,1057,1.0,1.0,1.0,1.0,8077,54193,6,0,1,1003,0.0,0.0,0.0
1564736682384668,1354,1.0,1.0,1.0,1.0,8077,54195,6,0,1,1300,0.0,0.0,0.0
1564736682384741,1057,1.0,1.0,1.0,1.0,8077,54195,6,0,1,1003,0.0,0.0,0.0
1564736682384770,59,1.0,1.0,1.0,1.0,8077,54195,6,0,1,5,0.0,0.0,0.0
1564736682434912,66,0.0,0.0,0.0,0.0,54223,8077,6,0,1,0,0.0,0.0,0.0
1564736682441756,66,0.0,0.0,0.0,0.0,54196,8077,6,0,1,0,0.0,0.0,0.0
1564736682457046,1354,1.0,1.0,1.0,1.0,8077,54215,6,0,1,1300,0.0,0.0,0.0
1564736682505431,1354,1.0,1.0,1.0,1.0,8077,54228,6,0,1,1300,0.0,0.0,0.0
1564736682505463,1057,1.0,1.0,1.0,1.0,8077,54228,6,0,1,1003,0.0,0.0,0.0
1564736682505482,59,1.0,1.0,1.0,1.0,8077,54228,6,0,1,5,0.0,0.0,0.0
1564736682506828,66,0.0,0.0,0.0,0.0,54195,8077,6,0,1,0,0.0,0.0,0.0
1564736682527592,1354,1.0,1.0,1.0,1.0,8077,54224,6,0,1,1300,0.0,0.0,0.0
1564736682527618,1057,1.0,1.0,1.0,1.0,8077,54224,6,0,1,1003,0.0,0.0,0.0
1564736682550340,1354,1.0,1.0,1.0,1.0,8077,54203,6,0,1,1300,0.0,0.0,0.0
1564736682580167,1057,1.0,1.0,1.0,1.0,8077,54226,6,0,1,1003,0.0,0.0,0.0
1564736682580195,59,1.0,1.0,1.0,1.0,8077,54226,6,0,1,5,0.0,0.0,0.0
1564736682594912,1354,1.0,1.0,1.0,1.0,8077,54227,6,0,1,1300,0.0,0.0,0.0
1564736682594936,1057,1.0,1.0,1.0,1.0,8077,54227,6,0,1,1003,0.0,0.0,0.0
1564736682594945,59,1.0,1.0,1.0,1.0,8077,54227,6,0,1,5,0.0,0.0,0.0
1564736682611996,1057,1.0,1.0,1.0,1.0,8077,54233,6,0,1,1003,0.0,0.0,0.0
1564736682612022,59,1.0,1.0,1.0,1.0,8077,54233,6,0,1,5,0.0,0.0,0.0
1564736682612030,1354,1.0,1.0,1.0,1.0,8077,54233,6,0,1,1300,0.0,0.0,0.0
1564736682617134,1354,1.0,1.0,1.0,1.0,8077,54232,6,0,1,1300,0.0,0.0,0.0
1564736682617148,1057,1.0,1.0,1.0,1.0,8077,54232,6,0,1,1003,0.0,0.0,0.0
1564736682617156,59,1.0,1.0,1.0,1.0,8077,54232,6,0,1,5,0.0,0.0,0.0
1564736682634355,1354,1.0,1.0,1.0,1.0,8077,54214,6,0,1,1300,0.0,0.0,0.0
1564736682634427,1057,1.0,1.0,1.0,1.0,8077,54214,6,0,1,1003,0.0,0.0,0.0
1564736682634455,59,1.0,1.0,1.0,1.0,8077,54214,6,0,1,5,0.0,0.0,0.0
1564736682634537,54,1.0,1.0,1.0,1.0,8077,54214,6,0,1,0,0.0,0.0,0.0
1564736682666019,54,0.0,0.0,0.0,0.0,54228,8077,6,0,1,0,0.0,0.0,0.0
1564736682702479,1354,1.0,1.0,1.0,1.0,8077,54230,6,0,1,1300,0.0,0.0,0.0
1564736682702665,1057,1.0,1.0,1.0,1.0,8077,54230,6,0,1,1003,0.0,0.0,0.0
1564736682702703,59,1.0,1.0,1.0,1.0,8077,54230,6,0,1,5,0.0,0.0,0.0
1564736682705756,54,0.0,0.0,0.0,0.0,54224,8077,6,0,1,0,0.0,0.0,0.0
1564736682705956,66,0.0,0.0,0.0,0.0,54226,8077,6,0,1,0,0.0,0.0,0.0
1564736682706098,66,0.0,0.0,0.0,0.0,54226,8077,6,0,1,0,0.0,0.0,0.0
1564736682709209,66,0.0,0.0,0.0,0.0,54233,8077,6,0,1,0,0.0,0.0,0.0
1564736682711348,59,1.0,1.0,1.0,1.0,8077,54224,6,0,1,5,0.0,0.0,0.0
1564736682715144,1354,1.0,1.0,1.0,1.0,8077,54229,6,0,1,1300,0.0,0.0,0.0
1564736682715198,1057,1.0,1.0,1.0,1.0,8077,54229,6,0,1,1003,0.0,0.0,0.0
1564736682715279,59,1.0,1.0,1.0,1.0,8077,54229,6,0,1,5,0.0,0.0,0.0
1564736682753018,66,0.0,0.0,0.0,0.0,54233,8077,6,0,1,0,0.0,0.0,0.0
1564736682756745,1354,1.0,1.0,1.0,1.0,8077,54225,6,0,1,1300,0.0,0.0,0.0
1564736682756889,1057,1.0,1.0,1.0,1.0,8077,54225,6,0,1,1003,0.0,0.0,0.0
1564736682756950,59,1.0,1.0,1.0,1.0,8077,54225,6,0,1,5,0.0,0.0,0.0
1564736682757329,1057,1.0,1.0,1.0,1.0,8077,54231,6,0,1,1003,0.0,0.0,0.0
1564736682762942,1354,1.0,1.0,1.0,1.0,8077,54194,6,0,1,1300,0.0,0.0,0.0
1564736682763149,1057,1.0,1.0,1.0,1.0,8077,54194,6,0,1,1003,0.0,0.0,0.0
1564736682763239,59,1.0,1.0,1.0,1.0,8077,54194,6,0,1,5,0.0,0.0,0.0
1564736682789871,54,0.0,0.0,0.0,0.0,54233,8077,6,0,1,0,0.0,0.0,0.0
1564736682793684,54,0.0,0.0,0.0,0.0,54227,8077,6,0,1,0,0.0,0.0,0.0
1564736682796705,54,0.0,0.0,0.0,0.0,54232,8077,6,0,1,0,0.0,0.0,0.0
1564736682799823,54,0.0,0.0,0.0,0.0,54224,8077,6,0,1,0,0.0,0.0,0.0
1564736682800152,54,0.0,0.0,0.0,0.0,54203,8077,6,0,1,0,0.0,0.0,0.0
1564736682801726,54,0.0,0.0,0.0,0.0,54203,8077,6,0,1,0,0.0,0.0,0.0
1564736682801995,54,0.0,0.0,0.0,0.0,54232,8077,6,0,1,0,0.0,0.0,0.0
1564736682803636,1057,1.0,1.0,1.0,1.0,8077,54200,6,0,1,1003,0.0,0.0,0.0
1564736682804689,1057,1.0,1.0,1.0,1.0,8077,54203,6,0,1,1003,0.0,0.0,0.0
1564736682804866,59,1.0,1.0,1.0,1.0,8077,54203,6,0,1,5,0.0,0.0,0.0
1564736682821153,1354,1.0,1.0,1.0,1.0,8077,54207,6,0,1,1300,0.0,0.0,0.0
1564736682843727,1354,1.0,1.0,1.0,1.0,8077,54198,6,0,1,1300,0.0,0.0,0.0
1564736682843863,1057,1.0,1.0,1.0,1.0,8077,54198,6,0,1,1003,0.0,0.0,0.0
1564736682844106,59,1.0,1.0,1.0,1.0,8077,54198,6,0,1,5,0.0,0.0,0.0
1564736682849721,1354,1.0,1.0,1.0,1.0,8077,54217,6,0,1,1300,0.0,0.0,0.0
1564736682849937,59,1.0,1.0,1.0,1.0,8077,54217,6,0,1,5,0.0,0.0,0.0
1564736682850106,1057,1.0,1.0,1.0,1.0,8077,54217,6,0,1,1003,0.0,0.0,0.0
1564736682860844,1354,1.0,1.0,1.0,1.0,8077,54199,6,0,1,1300,0.0,0.0,0.0
1564736682900545,55,0.0,0.0,0.0,0.0,54197,8077,6,0,1,1,0.0,0.0,0.0
1564736682901872,66,0.0,0.0,0.0,0.0,54214,8077,6,0,1,0,0.0,0.0,0.0
1564736682905919,54,1.0,1.0,1.0,1.0,8077,54197,6,0,1,0,0.0,0.0,0.0
1564736682916137,66,0.0,0.0,0.0,0.0,54214,8077,6,0,1,0,0.0,0.0,0.0
1564736682946465,1354,1.0,1.0,1.0,1.0,8077,54196,6,0,1,1300,0.0,0.0,0.0
1564736682950686,66,0.0,0.0,0.0,0.0,54229,8077,6,0,1,0,0.0,0.0,0.0
1564736682950799,66,0.0,0.0,0.0,0.0,54229,8077,6,0,1,0,0.0,0.0,0.0
1564736682974623,66,0.0,0.0,0.0,0.0,54225,8077,6,0,1,0,0.0,0.0,0.0
1564736682989067,1354,0.0,0.0,0.0,0.0,54214,8077,6,0,1,1300,0.0,0.0,0.0
1564736682989219,54,0.0,0.0,0.0,0.0,54230,8077,6,0,1,0,0.0,0.0,0.0
1564736682989483,54,0.0,0.0,0.0,0.0,54224,8077,6,0,1,0,0.0,0.0,0.0
1564736682995273,54,1.0,1.0,1.0,1.0,8077,54214,6,0,1,0,0.0,0.0,0.0
1564736683014292,66,0.0,0.0,0.0,0.0,54217,8077,6,0,1,0,0.0,0.0,0.0
1564736683014426,66,0.0,0.0,0.0,0.0,54217,8077,6,0,1,0,0.0,0.0,0.0
1564736683014625,66,0.0,0.0,0.0,0.0,54196,8077,6,0,1,0,0.0,0.0,0.0
1564736683015581,54,0.0,0.0,0.0,0.0,54203,8077,6,0,1,0,0.0,0.0,0.0
1564736683016371,54,0.0,0.0,0.0,0.0,54198,8077,6,0,1,0,0.0,0.0,0.0
1564736683020443,1057,1.0,1.0,1.0,1.0,8077,54196,6,0,1,1003,0.0,0.0,0.0
1564736683046150,1354,0.0,0.0,0.0,0.0,54214,8077,6,0,1,1300,0.0,0.0,0.0
1564736683046954,1354,0.0,0.0,0.0,0.0,54214,8077,6,0,1,1300,1.0,0.0,0.0
1564736683047295,438,0.0,0.0,0.0,0.0,54214,8077,6,0,1,384,1.0,0.0,0.0
1564736683054326,54,0.0,0.0,0.0,0.0,54196,8077,6,0,1,0,0.0,0.0,0.0
1564736683058030,54,0.0,0.0,0.0,0.0,54207,8077,6,0,1,0,0.0,0.0,0.0
1564736683058199,54,0.0,0.0,0.0,0.0,54200,8077,6,0,1,0,0.0,0.0,0.0
1564736683058392,54,0.0,0.0,0.0,0.0,54199,8077,6,0,1,0,0.0,0.0,0.0
1564736683062657,59,1.0,1.0,1.0,1.0,8077,54200,6,0,1,5,0.0,0.0,0.0
1564736683063094,1057,1.0,1.0,1.0,1.0,8077,54207,6,0,1,1003,0.0,0.0,0.0
1564736683063112,59,1.0,1.0,1.0,1.0,8077,54207,6,0,1,5,0.0,0.0,0.0
1564736683063275,59,1.0,1.0,1.0,1.0,8077,54199,6,0,1,5,0.0,0.0,0.0
1564736683063302,1057,1.0,1.0,1.0,1.0,8077,54199,6,0,1,1003,0.0,0.0,0.0
1564736683074091,66,0.0,0.0,0.0,0.0,54199,8077,6,0,1,0,0.0,0.0,0.0
1564736683074952,54,0.0,0.0,0.0,0.0,54199,8077,6,0,1,0,0.0,0.0,0.0
1564736683075151,54,0.0,0.0,0.0,0.0,54207,8077,6,0,1,0,0.0,0.0,0.0
1564736683079121,1354,1.0,1.0,1.0,1.0,8077,54199,6,0,1,1300,0.0,0.0,0.0
1564736683079540,1062,1.0,1.0,1.0,1.0,8077,54199,6,0,1,1008,0.0,0.0,0.0
1564736683082013,1354,1.0,1.0,1.0,1.0,8077,54226,6,0,1,1300,0.0,0.0,0.0
1564736683089432,1354,1.0,1.0,1.0,1.0,8077,54200,6,0,1,1300,0.0,0.0,0.0
1564736683090301,54,1.0,1.0,1.0,1.0,8077,54214,6,0,1,0,0.0,0.0,0.0
1564736683105560,1354,1.0,1.0,1.0,1.0,8077,54207,6,0,1,1300,0.0,0.0,0.0
1564736683105631,1057,1.0,1.0,1.0,1.0,8077,54207,6,0,1,1003,0.0,0.0,0.0
1564736683105734,59,1.0,1.0,1.0,1.0,8077,54207,6,0,1,5,0.0,0.0,0.0
1564736683107581,54,0.0,0.0,0.0,0.0,54226,8077,6,0,1,0,0.0,0.0,0.0
1564736683107680,54,0.0,0.0,0.0,0.0,54199,8077,6,0,1,0,0.0,0.0,0.0
1564736683107849,54,0.0,0.0,0.0,0.0,54200,8077,6,0,1,0,0.0,0.0,0.0
1564736683113355,1062,1.0,1.0,1.0,1.0,8077,54200,6,0,1,1008,0.0,0.0,0.0
1564736683120095,1354,0.0,0.0,0.0,0.0,54214,8077,6,0,1,1300,1.0,0.0,0.0
1564736683120891,1354,0.0,0.0,0.0,0.0,54214,8077,6,0,1,1300,1.0,0.0,0.0
1564736683121640,1354,0.0,0.0,0.0,0.0,54214,8077,6,0,1,1300,0.0,0.0,0.0
1564736683153477,1354,0.0,0.0,0.0,0.0,54214,8077,6,0,1,1300,0.0,0.0,0.0
1564736683155494,1354,1.0,1.0,1.0,1.0,8077,54214,6,0,1,1300,0.0,0.0,0.0
1564736683165427,1354,1.0,1.0,1.0,1.0,8077,54203,6,0,1,1300,0.0,0.0,0.0
1564736683165848,1057,1.0,1.0,1.0,1.0,8077,54203,6,0,1,1003,0.0,0.0,0.0
1564736683166002,59,1.0,1.0,1.0,1.0,8077,54203,6,0,1,5,0.0,0.0,0.0
1564736683175257,822,0.0,0.0,0.0,0.0,54214,8077,6,0,1,768,0.0,0.0,0.0
1564736683175420,54,0.0,0.0,0.0,0.0,54207,8077,6,0,1,0,0.0,0.0,0.0
1564736683175582,54,0.0,0.0,0.0,0.0,54200,8077,6,0,1,0,0.0,0.0,0.0
1564736683219431,54,1.0,1.0,1.0,1.0,8077,54214,6,0,1,0,0.0,0.0,0.0
1564736683221531,1354,1.0,1.0,1.0,1.0,8077,54206,6,0,1,1300,0.0,0.0,0.0
1564736683262036,1354,1.0,1.0,1.0,1.0,8077,54196,6,0,1,1300,0.0,0.0,0.0
1564736683262069,59,1.0,1.0,1.0,1.0,8077,54196,6,0,1,5,0.0,0.0,0.0
1564736683270673,54,0.0,0.0,0.0,0.0,54214,8077,6,0,1,0,0.0,0.0,0.0
1564736683274193,1354,1.0,1.0,1.0,1.0,8077,54223,6,0,1,1300,0.0,0.0,0.0
1564736683286902,1354,0.0,0.0,0.0,0.0,54214,8077,6,0,1,1300,0.0,0.0,0.0
1564736683316955,1354,1.0,1.0,1.0,1.0,8077,54204,6,0,1,1300,0.0,0.0,0.0
1564736683317024,59,1.0,1.0,1.0,1.0,8077,54204,6,0,1,5,0.0,0.0,0.0
1564736683317051,1057,1.0,1.0,1.0,1.0,8077,54204,6,0,1,1003,0.0,0.0,0.0
1564736683331842,54,1.0,1.0,1.0,1.0,8077,54214,6,0,1,0,0.0,0.0,0.0
1564736683361684,1354,1.0,1.0,1.0,1.0,8077,54228,6,0,1,1300,0.0,0.0,0.0
1564736683361863,1057,1.0,1.0,1.0,1.0,8077,54228,6,0,1,1003,0.0,0.0,0.0
1564736683361918,59,1.0,1.0,1.0,1.0,8077,54228,6,0,1,5,0.0,0.0,0.0
1564736683367174,1354,1.0,1.0,1.0,1.0,8077,54224,6,0,1,1300,0.0,0.0,0.0
1564736683367229,1057,1.0,1.0,1.0,1.0,8077,54224,6,0,1,1003,0.0,0.0,0.0
1564736683367326,59,1.0,1.0,1.0,1.0,8077,54224,6,0,1,5,0.0,0.0,0.0
1564736683374108,1354,1.0,1.0,1.0,1.0,8077,54195,6,0,1,1300,0.0,0.0,0.0
1564736683419570,1354,0.0,0.0,0.0,0.0,54214,8077,6,0,1,1300,0.0,0.0,0.0
1564736683422708,1354,0.0,0.0,0.0,0.0,54214,8077,6,0,1,1300,1.0,0.0,0.0
1564736683424649,1354,0.0,0.0,0.0,0.0,54214,8077,6,0,1,1300,1.0,0.0,0.0
1564736683433230,1354,1.0,1.0,1.0,1.0,8077,54226,6,0,1,1300,0.0,0.0,0.0
1564736683433367,1057,1.0,1.0,1.0,1.0,8077,54226,6,0,1,1003,0.0,0.0,0.0
1564736683435410,1354,0.0,0.0,0.0,0.0,54214,8077,6,0,1,1300,1.0,1.0,1.0
1564736683436153,1354,0.0,0.0,0.0,0.0,54214,8077,6,0,1,1300,0.0,0.0,0.0
1564736683441552,1354,0.0,0.0,0.0,0.0,54214,8077,6,0,1,1300,0.0,0.0,0.0
1564736683441554,54,0.0,0.0,0.0,0.0,54203,8077,6,0,1,0,0.0,0.0,0.0
1564736683442249,1057,1.0,1.0,1.0,1.0,8077,54225,6,0,1,1003,0.0,0.0,0.0
1564736683445655,1354,1.0,1.0,1.0,1.0,8077,54229,6,0,1,1300,0.0,0.0,0.0
1564736683480696,54,1.0,1.0,1.0,1.0,8077,54214,6,0,1,0,0.0,0.0,0.0
1564736683501808,1354,1.0,1.0,1.0,1.0,8077,54223,6,0,1,1300,0.0,0.0,0.0
1564736683516682,1354,0.0,0.0,0.0,0.0,54194,8077,6,0,1,1300,0.0,0.0,0.0
1564736683516684,54,0.0,0.0,0.0,0.0,54228,8077,6,0,1,0,0.0,0.0,0.0
1564736683522313,66,1.0,1.0,1.0,1.0,8077,54194,6,0,1,0,0.0,0.0,0.0
1564736683539270,66,0.0,0.0,0.0,0.0,54195,8077,6,0,1,0,0.0,0.0,0.0
1564736683540183,54,0.0,0.0,0.0,0.0,54224,8077,6,0,1,0,0.0,0.0,0.0
1564736683544539,1354,1.0,1.0,1.0,1.0,8077,54195,6,0,1,1300,0.0,0.0,0.0
1564736683544715,1062,1.0,1.0,1.0,1.0,8077,54195,6,0,1,1008,0.0,0.0,0.0
1564736683572235,54,0.0,0.0,0.0,0.0,54226,8077,6,0,1,0,0.0,0.0,0.0
1564736683577341,59,1.0,1.0,1.0,1.0,8077,54226,6,0,1,5,0.0,0.0,0.0
1564736683579953,1354,1.0,1.0,1.0,1.0,8077,54217,6,0,1,1300,0.0,0.0,0.0
1564736683591748,66,0.0,0.0,0.0,0.0,54223,8077,6,0,1,0,0.0,0.0,0.0
1564736683593218,1354,0.0,0.0,0.0,0.0,54214,8077,6,0,1,1300,1.0,0.0,0.0
1564736683595175,1354,0.0,0.0,0.0,0.0,54214,8077,6,0,1,1300,1.0,0.0,0.0
1564736683595919,1354,0.0,0.0,0.0,0.0,54214,8077,6,0,1,1300,1.0,0.0,0.0
1564736683597592,1354,0.0,0.0,0.0,0.0,54214,8077,6,0,1,1300,0.0,0.0,0.0
1564736683599214,1354,0.0,0.0,0.0,0.0,54214,8077,6,0,1,1300,0.0,0.0,0.0
